"","Date","Time","Wind"
"6890","05/23/2011","00:15:07.958",12.47
"6891","05/23/2011","00:15:08.089",10.88
"6892","05/23/2011","00:15:08.221",8.01
"6893","05/23/2011","00:15:08.351",7.1
"6894","05/23/2011","00:15:08.482",8.57
"6895","05/23/2011","00:15:08.613",10.8
"6896","05/23/2011","00:15:08.744",9.49
"6897","05/23/2011","00:15:08.875",11.51
"6898","05/23/2011","00:15:09.006",11.45
"6899","05/23/2011","00:15:09.137",12.28
"6900","05/23/2011","00:15:09.268",7.72
"6901","05/23/2011","00:15:09.399",11.42
"6902","05/23/2011","00:15:09.531",13.73
"6903","05/23/2011","00:15:09.662",16.95
"6904","05/23/2011","00:15:09.793",15.11
"6905","05/23/2011","00:15:09.924",11.34
"6906","05/23/2011","00:15:10.054",9.25
"6907","05/23/2011","00:15:10.185",10.46
"6908","05/23/2011","00:15:10.316",10.9
"6909","05/23/2011","00:15:10.447",10.96
"6910","05/23/2011","00:15:10.579",11.97
"6911","05/23/2011","00:15:10.710",10.65
"6912","05/23/2011","00:15:10.841",14.55
"6913","05/23/2011","00:15:10.972",14.17
"6914","05/23/2011","00:15:11.103",7.59
"6915","05/23/2011","00:15:11.234",10.78
"6916","05/23/2011","00:15:11.365",11.75
"6917","05/23/2011","00:15:11.496",11.14
"6918","05/23/2011","00:15:11.627",10.77
"6919","05/23/2011","00:15:11.758",12.38
"6920","05/23/2011","00:15:11.889",11.88
"6921","05/23/2011","00:15:12.021",11.58
"6922","05/23/2011","00:15:12.152",13.42
"6923","05/23/2011","00:15:12.283",11.63
"6924","05/23/2011","00:15:12.413",11.35
"6925","05/23/2011","00:15:12.544",13.52
"6926","05/23/2011","00:15:12.675",11.55
"6927","05/23/2011","00:15:12.806",11.81
"6928","05/23/2011","00:15:12.937",13.25
"6929","05/23/2011","00:15:13.068",11.5
"6930","05/23/2011","00:15:13.199",10.85
"6931","05/23/2011","00:15:13.331",7.6
"6932","05/23/2011","00:15:13.462",7.45
"6933","05/23/2011","00:15:13.593",13.11
"6934","05/23/2011","00:15:13.724",16.17
"6935","05/23/2011","00:15:13.854",18.1
"6936","05/23/2011","00:15:13.985",15.7
"6937","05/23/2011","00:15:14.116",13.94
"6938","05/23/2011","00:15:14.247",10.77
"6939","05/23/2011","00:15:14.378",13.35
"6940","05/23/2011","00:15:14.510",10.67
"6941","05/23/2011","00:15:14.641",10.01
"6942","05/23/2011","00:15:14.772",14.96
"6943","05/23/2011","00:15:14.903",16.11
"6944","05/23/2011","00:15:15.034",12.69
"6945","05/23/2011","00:15:15.165",10.36
"6946","05/23/2011","00:15:15.296",9
"6947","05/23/2011","00:15:15.427",10.57
"6948","05/23/2011","00:15:15.558",7.95
"6949","05/23/2011","00:15:15.689",9.6
"6950","05/23/2011","00:15:15.821",11.15
"6951","05/23/2011","00:15:15.952",10.41
"6952","05/23/2011","00:15:16.083",8.13
"6953","05/23/2011","00:15:16.214",11.75
"6954","05/23/2011","00:15:16.344",9.83
"6955","05/23/2011","00:15:16.475",8.08
"6956","05/23/2011","00:15:16.606",12.11
"6957","05/23/2011","00:15:16.737",11.33
"6958","05/23/2011","00:15:16.868",10.95
"6959","05/23/2011","00:15:16.999",11.28
"6960","05/23/2011","00:15:17.131",12.23
"6961","05/23/2011","00:15:17.262",12.5
"6962","05/23/2011","00:15:17.393",14.56
"6963","05/23/2011","00:15:17.524",10.74
"6964","05/23/2011","00:15:17.654",11.69
"6965","05/23/2011","00:15:17.785",11.15
"6966","05/23/2011","00:15:17.916",9.59
"6967","05/23/2011","00:15:18.047",10.12
"6968","05/23/2011","00:15:18.178",11.55
"6969","05/23/2011","00:15:18.309",10.07
"6970","05/23/2011","00:15:18.441",11.99
"6971","05/23/2011","00:15:18.572",8.66
"6972","05/23/2011","00:15:18.702",7.33
"6973","05/23/2011","00:15:18.833",8.63
"6974","05/23/2011","00:15:18.964",9.16
"6975","05/23/2011","00:15:19.095",8.23
"6976","05/23/2011","00:15:19.226",11.2
"6977","05/23/2011","00:15:19.357",10.99
"6978","05/23/2011","00:15:19.488",10.29
"6979","05/23/2011","00:15:19.619",9.06
"6980","05/23/2011","00:15:19.751",8.7
"6981","05/23/2011","00:15:19.882",13.33
"6982","05/23/2011","00:15:20.013",13.25
"6983","05/23/2011","00:15:20.143",13.41
"6984","05/23/2011","00:15:20.274",12.28
"6985","05/23/2011","00:15:20.405",13.85
"6986","05/23/2011","00:15:20.536",14.2
"6987","05/23/2011","00:15:20.667",15.1
"6988","05/23/2011","00:15:20.798",17.1
"6989","05/23/2011","00:15:20.929",13.59
"6990","05/23/2011","00:15:21.061",12.98
"6991","05/23/2011","00:15:21.192",10.5
"6992","05/23/2011","00:15:21.322",7.71
"6993","05/23/2011","00:15:21.453",9.35
"6994","05/23/2011","00:15:21.584",15.2
"6995","05/23/2011","00:15:21.715",13.03
"6996","05/23/2011","00:15:21.846",13.78
"6997","05/23/2011","00:15:21.977",10.36
"6998","05/23/2011","00:15:22.108",10.58
"6999","05/23/2011","00:15:22.239",11.71
"7000","05/23/2011","00:15:22.371",12.47
"7001","05/23/2011","00:15:22.502",14.83
"7002","05/23/2011","00:15:22.633",16.2
"7003","05/23/2011","00:15:22.764",15.56
"7004","05/23/2011","00:15:22.895",18.57
"7005","05/23/2011","00:15:23.026",15.96
"7006","05/23/2011","00:15:23.158",13.49
"7007","05/23/2011","00:15:23.289",14.9
"7008","05/23/2011","00:15:23.420",12.38
"7009","05/23/2011","00:15:23.552",10.46
"7010","05/23/2011","00:15:23.683",13.83
"7011","05/23/2011","00:15:23.813",12.66
"7012","05/23/2011","00:15:23.944",12.07
"7013","05/23/2011","00:15:24.075",10.27
"7014","05/23/2011","00:15:24.206",11.92
"7015","05/23/2011","00:15:24.337",12.88
"7016","05/23/2011","00:15:24.468",9.31
"7017","05/23/2011","00:15:24.600",6.23
"7018","05/23/2011","00:15:24.731",9.67
"7019","05/23/2011","00:15:24.862",12.98
"7020","05/23/2011","00:15:24.993",17.29
"7021","05/23/2011","00:15:25.123",17.1
"7022","05/23/2011","00:15:25.254",17.56
"7023","05/23/2011","00:15:25.386",15.9
"7024","05/23/2011","00:15:25.516",13.55
"7025","05/23/2011","00:15:25.647",13.08
"7026","05/23/2011","00:15:25.778",13.99
"7027","05/23/2011","00:15:25.909",12.11
"7028","05/23/2011","00:15:26.041",13.25
"7029","05/23/2011","00:15:26.172",13.45
"7030","05/23/2011","00:15:26.302",10.8
"7031","05/23/2011","00:15:26.433",11.29
"7032","05/23/2011","00:15:26.564",10.35
"7033","05/23/2011","00:15:26.695",11.28
"7034","05/23/2011","00:15:26.826",10.38
"7035","05/23/2011","00:15:26.957",11.59
"7036","05/23/2011","00:15:27.088",11.28
"7037","05/23/2011","00:15:27.220",11.51
"7038","05/23/2011","00:15:27.351",11.86
"7039","05/23/2011","00:15:27.482",13.92
"7040","05/23/2011","00:15:27.613",10.02
"7041","05/23/2011","00:15:27.744",9.98
"7042","05/23/2011","00:15:27.875",9.43
"7043","05/23/2011","00:15:28.006",10.99
"7044","05/23/2011","00:15:28.137",9.53
"7045","05/23/2011","00:15:28.268",8.98
"7046","05/23/2011","00:15:28.399",9.44
"7047","05/23/2011","00:15:28.531",7.77
"7048","05/23/2011","00:15:28.662",9.83
"7049","05/23/2011","00:15:28.793",11.01
"7050","05/23/2011","00:15:28.923",11.89
"7051","05/23/2011","00:15:29.054",10.91
"7052","05/23/2011","00:15:29.186",12.33
"7053","05/23/2011","00:15:29.316",13.51
"7054","05/23/2011","00:15:29.447",11.41
"7055","05/23/2011","00:15:29.578",12.86
"7056","05/23/2011","00:15:29.710",9.44
"7057","05/23/2011","00:15:29.841",9.93
"7058","05/23/2011","00:15:29.972",8.09
"7059","05/23/2011","00:15:30.103",8.6
"7060","05/23/2011","00:15:30.234",8.82
"7061","05/23/2011","00:15:30.364",11.62
"7062","05/23/2011","00:15:30.495",10.88
"7063","05/23/2011","00:15:30.626",7.02
"7064","05/23/2011","00:15:31.201",11.38
"7065","05/23/2011","00:15:31.331",11.35
"7066","05/23/2011","00:15:31.462",12.87
"7067","05/23/2011","00:15:31.593",11.41
"7068","05/23/2011","00:15:31.724",7.01
"7069","05/23/2011","00:15:31.855",7.77
"7070","05/23/2011","00:15:31.986",8
"7071","05/23/2011","00:15:32.117",11.59
"7072","05/23/2011","00:15:32.248",10.26
"7073","05/23/2011","00:15:32.379",8.75
"7074","05/23/2011","00:15:32.511",10.2
"7075","05/23/2011","00:15:32.642",14.59
"7076","05/23/2011","00:15:32.773",17.17
"7077","05/23/2011","00:15:32.903",16.82
"7078","05/23/2011","00:15:33.034",13.73
"7079","05/23/2011","00:15:33.165",16.27
"7080","05/23/2011","00:15:33.296",13.62
"7081","05/23/2011","00:15:33.427",13.86
"7082","05/23/2011","00:15:33.558",11.85
"7083","05/23/2011","00:15:33.689",11.02
"7084","05/23/2011","00:15:33.821",13.27
"7085","05/23/2011","00:15:33.952",15.57
"7086","05/23/2011","00:15:34.082",14.63
"7087","05/23/2011","00:15:34.213",16.68
"7088","05/23/2011","00:15:34.344",17.39
"7089","05/23/2011","00:15:34.475",14.19
"7090","05/23/2011","00:15:34.606",13.15
"7091","05/23/2011","00:15:34.737",13.02
"7092","05/23/2011","00:15:34.868",11.08
"7093","05/23/2011","00:15:34.999",10.74
"7094","05/23/2011","00:15:35.131",13.74
"7095","05/23/2011","00:15:35.262",13.27
"7096","05/23/2011","00:15:35.392",13.21
"7097","05/23/2011","00:15:35.523",11.8
"7098","05/23/2011","00:15:35.654",12.5
"7099","05/23/2011","00:15:35.785",7.83
"7100","05/23/2011","00:15:35.916",9.76
"7101","05/23/2011","00:15:36.047",10.04
"7102","05/23/2011","00:15:36.178",11.41
"7103","05/23/2011","00:15:36.309",10.85
"7104","05/23/2011","00:15:36.441",11.13
"7105","05/23/2011","00:15:36.572",12.86
"7106","05/23/2011","00:15:36.703",14.53
"7107","05/23/2011","00:15:36.833",9.58
"7108","05/23/2011","00:15:36.964",17.1
"7109","05/23/2011","00:15:37.095",20.56
"7110","05/23/2011","00:15:37.226",18.17
"7111","05/23/2011","00:15:37.357",12.82
"7112","05/23/2011","00:15:37.488",14.92
"7113","05/23/2011","00:15:37.619",17.46
"7114","05/23/2011","00:15:37.751",18.43
"7115","05/23/2011","00:15:37.882",14.91
"7116","05/23/2011","00:15:38.013",16.3
"7117","05/23/2011","00:15:38.144",15.87
"7118","05/23/2011","00:15:38.275",13.49
"7119","05/23/2011","00:15:38.406",9.94
"7120","05/23/2011","00:15:38.537",12.49
"7121","05/23/2011","00:15:38.668",13.66
"7122","05/23/2011","00:15:38.799",12.53
"7123","05/23/2011","00:15:38.931",10.3
"7124","05/23/2011","00:15:39.062",13.75
"7125","05/23/2011","00:15:39.193",17.97
"7126","05/23/2011","00:15:39.324",16.71
"7127","05/23/2011","00:15:39.455",14.6
"7128","05/23/2011","00:15:39.585",17.91
"7129","05/23/2011","00:15:39.716",15.7
"7130","05/23/2011","00:15:39.847",16.54
"7131","05/23/2011","00:15:39.978",18.67
"7132","05/23/2011","00:15:40.109",14.95
"7133","05/23/2011","00:15:40.241",11.75
"7134","05/23/2011","00:15:40.372",9.97
"7135","05/23/2011","00:15:40.503",10.74
"7136","05/23/2011","00:15:40.634",13.44
"7137","05/23/2011","00:15:40.764",13.2
"7138","05/23/2011","00:15:40.895",15.74
"7139","05/23/2011","00:15:41.026",14.88
"7140","05/23/2011","00:15:41.157",13.39
"7141","05/23/2011","00:15:41.288",13.69
"7142","05/23/2011","00:15:41.419",14
"7143","05/23/2011","00:15:41.551",17
"7144","05/23/2011","00:15:41.682",15.11
"7145","05/23/2011","00:15:41.813",15.93
"7146","05/23/2011","00:15:41.944",19.16
"7147","05/23/2011","00:15:42.075",16.42
"7148","05/23/2011","00:15:42.205",14.11
"7149","05/23/2011","00:15:42.336",17.85
"7150","05/23/2011","00:15:42.467",15.88
"7151","05/23/2011","00:15:42.598",15.07
"7152","05/23/2011","00:15:42.729",13.07
"7153","05/23/2011","00:15:42.861",10.85
"7154","05/23/2011","00:15:42.992",14.58
"7155","05/23/2011","00:15:43.123",14.75
"7156","05/23/2011","00:15:43.254",14.32
"7157","05/23/2011","00:15:43.384",15.58
"7158","05/23/2011","00:15:43.515",17.61
"7159","05/23/2011","00:15:43.646",14.07
"7160","05/23/2011","00:15:43.777",15.38
"7161","05/23/2011","00:15:43.908",13.52
"7162","05/23/2011","00:15:44.039",13.89
"7163","05/23/2011","00:15:44.171",15.75
"7164","05/23/2011","00:15:44.302",16.42
"7165","05/23/2011","00:15:44.433",14.12
"7166","05/23/2011","00:15:44.564",14.59
"7167","05/23/2011","00:15:44.694",9.1
"7168","05/23/2011","00:15:44.825",7.71
"7169","05/23/2011","00:15:44.956",11.09
"7170","05/23/2011","00:15:45.087",10.25
"7171","05/23/2011","00:15:45.218",13.94
"7172","05/23/2011","00:15:45.349",13.13
"7173","05/23/2011","00:15:45.481",12.15
"7174","05/23/2011","00:15:45.612",14.64
"7175","05/23/2011","00:15:45.743",10.49
"7176","05/23/2011","00:15:45.873",9.51
"7177","05/23/2011","00:15:46.004",13.55
"7178","05/23/2011","00:15:46.135",13.81
"7179","05/23/2011","00:15:46.266",14.96
"7180","05/23/2011","00:15:46.397",16.58
"7181","05/23/2011","00:15:46.528",14.1
"7182","05/23/2011","00:15:46.660",10.37
"7183","05/23/2011","00:15:46.791",12.22
"7184","05/23/2011","00:15:46.922",9.77
"7185","05/23/2011","00:15:47.053",8.19
"7186","05/23/2011","00:15:47.184",13.86
"7187","05/23/2011","00:15:47.315",13.31
"7188","05/23/2011","00:15:47.445",12.07
"7189","05/23/2011","00:15:47.576",12.65
"7190","05/23/2011","00:15:47.707",12.79
"7191","05/23/2011","00:15:47.839",12.66
"7192","05/23/2011","00:15:47.970",12.38
"7193","05/23/2011","00:15:48.101",12.05
"7194","05/23/2011","00:15:48.232",13.84
"7195","05/23/2011","00:15:48.363",13.81
"7196","05/23/2011","00:15:48.495",13.36
"7197","05/23/2011","00:15:48.625",10.64
"7198","05/23/2011","00:15:48.756",9.82
"7199","05/23/2011","00:15:48.887",9.18
"7200","05/23/2011","00:15:49.018",8.68
"7201","05/23/2011","00:15:49.149",8.73
"7202","05/23/2011","00:15:49.281",11.76
"7203","05/23/2011","00:15:49.412",11.56
"7204","05/23/2011","00:15:49.542",11.43
"7205","05/23/2011","00:15:49.674",10.97
"7206","05/23/2011","00:15:49.805",8.52
"7207","05/23/2011","00:15:49.935",7.72
"7208","05/23/2011","00:15:50.066",8.46
"7209","05/23/2011","00:15:50.197",6.79
"7210","05/23/2011","00:15:50.328",7.7
"7211","05/23/2011","00:15:50.460",6.49
"7212","05/23/2011","00:15:50.591",6.98
"7213","05/23/2011","00:15:50.722",6.98
"7214","05/23/2011","00:15:50.853",6.78
"7215","05/23/2011","00:15:50.984",5.43
"7216","05/23/2011","00:15:51.115",5.47
"7217","05/23/2011","00:15:51.246",6.05
"7218","05/23/2011","00:15:51.377",7.33
"7219","05/23/2011","00:15:51.508",12.11
"7220","05/23/2011","00:15:51.639",12.35
"7221","05/23/2011","00:15:51.771",15.29
"7222","05/23/2011","00:15:51.902",12.95
"7223","05/23/2011","00:15:52.033",13.24
"7224","05/23/2011","00:15:52.164",14.31
"7225","05/23/2011","00:15:52.295",13.3
"7226","05/23/2011","00:15:52.426",17.74
"7227","05/23/2011","00:15:52.556",13.54
"7228","05/23/2011","00:15:52.687",16.7
"7229","05/23/2011","00:15:52.818",15.21
"7230","05/23/2011","00:15:52.949",22.3
"7231","05/23/2011","00:15:53.081",25.17
"7232","05/23/2011","00:15:53.212",26.54
"7233","05/23/2011","00:15:53.342",26.3
"7234","05/23/2011","00:15:53.473",23.62
"7235","05/23/2011","00:15:53.604",21.22
"7236","05/23/2011","00:15:53.735",18.67
"7237","05/23/2011","00:15:53.866",19.07
"7238","05/23/2011","00:15:53.997",19.9
"7239","05/23/2011","00:15:54.128",23.6
"7240","05/23/2011","00:15:54.260",21.12
"7241","05/23/2011","00:15:54.391",19.98
"7242","05/23/2011","00:15:54.522",21.05
"7243","05/23/2011","00:15:54.653",18.64
"7244","05/23/2011","00:15:54.784",16.46
"7245","05/23/2011","00:15:54.915",18.35
"7246","05/23/2011","00:15:55.046",17.97
"7247","05/23/2011","00:15:55.177",18.28
"7248","05/23/2011","00:15:55.308",16.78
"7249","05/23/2011","00:15:55.439",17.58
"7250","05/23/2011","00:15:55.571",13.99
"7251","05/23/2011","00:15:55.702",16.99
"7252","05/23/2011","00:15:55.833",14.77
"7253","05/23/2011","00:15:55.963",13.26
"7254","05/23/2011","00:15:56.094",18.11
"7255","05/23/2011","00:15:56.225",18.59
"7256","05/23/2011","00:15:56.356",15.02
"7257","05/23/2011","00:15:56.487",17.05
"7258","05/23/2011","00:15:56.618",15.44
"7259","05/23/2011","00:15:56.749",14.27
"7260","05/23/2011","00:15:56.881",14.95
"7261","05/23/2011","00:15:57.012",15.35
"7262","05/23/2011","00:15:57.143",15.08
"7263","05/23/2011","00:15:57.273",14.89
"7264","05/23/2011","00:15:57.404",12.4
"7265","05/23/2011","00:15:57.535",10.53
"7266","05/23/2011","00:15:57.666",13.53
"7267","05/23/2011","00:15:57.797",16.39
"7268","05/23/2011","00:15:57.928",15.13
"7269","05/23/2011","00:15:58.060",15.94
"7270","05/23/2011","00:15:58.191",14.41
"7271","05/23/2011","00:15:58.322",12.03
"7272","05/23/2011","00:15:58.453",11.23
"7273","05/23/2011","00:15:58.584",12.43
"7274","05/23/2011","00:15:58.715",12.67
"7275","05/23/2011","00:15:58.846",11.01
"7276","05/23/2011","00:15:58.977",9.02
"7277","05/23/2011","00:15:59.108",11.88
"7278","05/23/2011","00:15:59.240",12.16
"7279","05/23/2011","00:15:59.371",12.67
"7280","05/23/2011","00:15:59.502",15.05
"7281","05/23/2011","00:15:59.633",15.09
"7282","05/23/2011","00:15:59.765",13.2
"7283","05/23/2011","00:15:59.896",12.58
"7284","05/23/2011","00:16:00.027",14.01
"7285","05/23/2011","00:16:00.158",15.47
"7286","05/23/2011","00:16:00.289",16.49
"7287","05/23/2011","00:16:00.420",12.49
"7288","05/23/2011","00:16:00.551",10.15
"7289","05/23/2011","00:16:00.682",12.23
"7290","05/23/2011","00:16:00.813",14.01
"7291","05/23/2011","00:16:00.944",9.97
"7292","05/23/2011","00:16:01.075",12.73
"7293","05/23/2011","00:16:01.206",16
"7294","05/23/2011","00:16:01.337",16.24
"7295","05/23/2011","00:16:01.468",13.16
"7296","05/23/2011","00:16:01.599",13.21
"7297","05/23/2011","00:16:01.731",15.41
"7298","05/23/2011","00:16:01.862",16.17
"7299","05/23/2011","00:16:01.993",17.83
"7300","05/23/2011","00:16:02.124",16.95
"7301","05/23/2011","00:16:02.255",17.84
"7302","05/23/2011","00:16:02.386",15.63
"7303","05/23/2011","00:16:02.516",10.93
"7304","05/23/2011","00:16:02.647",18.75
"7305","05/23/2011","00:16:02.778",17.86
"7306","05/23/2011","00:16:02.910",17.62
"7307","05/23/2011","00:16:03.041",14.72
"7308","05/23/2011","00:16:03.172",16.87
"7309","05/23/2011","00:16:03.303",16.97
"7310","05/23/2011","00:16:03.433",15.43
"7311","05/23/2011","00:16:03.564",13.44
"7312","05/23/2011","00:16:03.696",17.5
"7313","05/23/2011","00:16:03.826",17.82
"7314","05/23/2011","00:16:03.957",19.08
"7315","05/23/2011","00:16:04.088",16.18
"7316","05/23/2011","00:16:04.219",16.2
"7317","05/23/2011","00:16:04.351",19.06
"7318","05/23/2011","00:16:04.482",14.83
"7319","05/23/2011","00:16:04.612",12.93
"7320","05/23/2011","00:16:04.743",15.98
"7321","05/23/2011","00:16:04.874",10.38
"7322","05/23/2011","00:16:05.005",15.21
"7323","05/23/2011","00:16:05.136",21.78
"7324","05/23/2011","00:16:05.267",19.76
"7325","05/23/2011","00:16:05.398",17.37
"7326","05/23/2011","00:16:05.545",14.78
"7327","05/23/2011","00:16:05.676",16.25
"7328","05/23/2011","00:16:05.807",15.83
"7329","05/23/2011","00:16:05.938",14.74
"7330","05/23/2011","00:16:06.069",16.05
"7331","05/23/2011","00:16:06.201",17.57
"7332","05/23/2011","00:16:06.332",15.05
"7333","05/23/2011","00:16:06.463",13.94
"7334","05/23/2011","00:16:06.594",20.86
"7335","05/23/2011","00:16:06.724",20.74
"7336","05/23/2011","00:16:06.855",18.04
"7337","05/23/2011","00:16:06.986",20.97
"7338","05/23/2011","00:16:07.117",13.79
"7339","05/23/2011","00:16:07.248",16.21
"7340","05/23/2011","00:16:07.380",19.9
"7341","05/23/2011","00:16:07.511",16.2
"7342","05/23/2011","00:16:07.642",14.74
"7343","05/23/2011","00:16:07.773",14.84
"7344","05/23/2011","00:16:07.904",12.45
"7345","05/23/2011","00:16:08.035",12.02
"7346","05/23/2011","00:16:08.166",15.92
"7347","05/23/2011","00:16:08.298",18.37
"7348","05/23/2011","00:16:08.428",15.94
"7349","05/23/2011","00:16:08.560",14.29
"7350","05/23/2011","00:16:08.691",11.7
"7351","05/23/2011","00:16:08.822",13.65
"7352","05/23/2011","00:16:08.953",14.25
"7353","05/23/2011","00:16:09.084",13.16
"7354","05/23/2011","00:16:09.215",10.64
"7355","05/23/2011","00:16:09.346",10.53
"7356","05/23/2011","00:16:09.477",15.41
"7357","05/23/2011","00:16:09.608",13.99
"7358","05/23/2011","00:16:09.739",12.87
"7359","05/23/2011","00:16:09.871",14.7
"7360","05/23/2011","00:16:10.002",16.28
"7361","05/23/2011","00:16:10.133",13.52
"7362","05/23/2011","00:16:10.264",14.64
